budget,observed_count,total_supply_btc,coverage,omitted_mass,largest_share,omitted_share_cap,cr_capping_lower,cr_capping_upper,cr_merge_lower,cr_merge_upper,cr_shift_lower,cr_shift_upper,nc_capping_lower,nc_capping_upper,nc_merge_lower,nc_merge_upper,nc_shift_lower,nc_shift_upper,hhi_capping_lower,hhi_capping_upper,hhi_merge_lower,hhi_merge_upper,hhi_shift_lower,hhi_shift_upper
0.21739130434782608,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7565145409044016,0.3217319322087489,0.7565145409044016,7396.0,7396.0,860.0,7396.0,860.0,56845.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.053248341589600554,1.5991199332162613e-05,0.053248341589600554
0.2222222222222222,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7613454587787978,0.31690101433435275,0.7613454587787978,7396.0,7396.0,811.0,7396.0,811.0,58770.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.05549261827242318,1.5255895401896858e-05,0.05549261827242318
0.22705314009661834,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7661763766531939,0.31207009645995665,0.7661763766531939,7396.0,7396.0,764.0,7396.0,764.0,60696.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.05778357014138852,1.456024311996102e-05,0.05778357014138852
0.23188405797101447,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7710072945275901,0.3072391785855606,0.7710072945275901,7396.0,7396.0,721.0,7396.0,721.0,62621.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.06012119680177867,1.3902486161165485e-05,0.06012119680177867
0.23671497584541062,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7758382124019862,0.3024082607111645,0.7758382124019862,7396.0,7396.0,678.0,7396.0,678.0,64546.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.06250549842302253,1.328110629401969e-05,0.06250549842302253
0.24154589371980675,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7806691302763823,0.2975773428367681,0.7806691302763823,7396.0,7396.0,637.0,7396.0,637.0,66471.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.06493647469306982,1.269475342389858e-05,0.06493647469306982
0.24637681159420288,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7855000481507785,0.292746424962372,0.7855000481507785,7396.0,7396.0,598.0,7396.0,598.0,68435.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.06741412553860765,1.2140958342233689e-05,0.06741412553860765
0.25120772946859904,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7903309660251746,0.2879155070879758,0.7903309660251746,7396.0,7396.0,562.0,7396.0,562.0,70583.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.06993845104934525,1.1618046232926658e-05,0.06993845104934525
0.25603864734299514,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7951618838995707,0.28308458921357893,0.7951618838995707,7396.0,7396.0,528.0,7396.0,528.0,72953.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.07250945101675103,1.1124336367575946e-05,0.07250945101675103
0.2608695652173913,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7999928017739668,0.2782536713391829,0.7999928017739668,7396.0,7396.0,496.0,7396.0,496.0,75556.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.07512712581906345,1.0653520939651923e-05,0.07512712581906345
0.26570048309178745,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.804823719648363,0.27342275346478695,0.804823719648363,7396.0,7396.0,464.0,7396.0,464.0,78457.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.07779147613821603,1.0202328924827466e-05,0.07779147613821603
0.27053140096618356,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.8096546375227591,0.2685918355903909,0.8096546375227591,7396.0,7396.0,434.0,7396.0,434.0,81653.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.08050250199255815,9.770060770308214e-06,0.08050250199255815
0.2753623188405797,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.8144855553971553,0.26376091771599475,0.8144855553971553,7396.0,7396.0,404.0,7396.0,404.0,85161.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.08326020338219421,9.355867867584956e-06,0.08326020338219421
